3133,1843,0,3133,1843,0
3128.78,1794.66,0,3133,1806.2,0
3135.43,1758.3,0,3133,1769.4,0
3133.37,1725.77,0,3133,1732.6,0
3140.12,1683.22,0,3133,1695.8,0
3135.14,1650.45,0,3133,1659,0
3136.31,1614.41,0,3133,1622.2,0
3132.64,1572.1,0,3133,1585.4,0
3135.84,1535.97,0,3133,1548.6,0
3129.07,1503.44,0,3133,1511.8,0
3131.41,1462.26,0,3133,1475,0
3135.89,1429.3,0,3133,1438.2,0
3131.87,1395.9,0,3133,1401.4,0
3131.78,1354.17,0,3133,1364.6,0
3132.5,1321.34,0,3133,1327.8,0
3136.32,1276.48,0,3133,1291,0
3128.27,1246.06,0,3133,1254.2,0
3133.97,1209.4,0,3133,1217.4,0
3135.84,1177.33,0,3133,1180.6,0
3137.13,1129.71,0,3133,1143.8,0
3132.32,1098.11,0,3133,1107,0
3129.66,1066.14,0,3133,1070.2,0
3134.95,1023.27,0,3133,1033.4,0
3124.68,983.644,0,3133,996.6,0
3134.51,948.535,0,3133,959.8,0
3126.07,915.639,0,3133,923,0
3132.46,879.985,0,3133,886.2,0
3132.77,845.455,0,3133,849.4,0
3133.96,802.367,0,3133,812.6,0
3133.67,768.383,0,3133,775.8,0
3131.47,727.754,0,3133,739,0
3137.06,687.556,0,3133,702.2,0
3132.94,661.095,0,3133,665.4,0
3134.83,623.331,0,3133,628.6,0
3132.6,581.335,0,3133,591.8,0
3129.74,543.281,0,3133,555,0
3134.93,508.173,0,3133,518.2,0
3108.09,508.788,0,3096.2,518.2,0
3056.43,509.443,0,3059.4,518.2,0
3027.02,510.068,0,3022.6,518.2,0
2988.72,510.741,0,2985.8,518.2,0
2950.19,511.37,0,2949,518.2,0
2910.4,512.095,0,2912.2,518.2,0
2875.23,512.684,0,2875.4,518.2,0
2841.51,513.276,0,2838.6,518.2,0
2805.7,514.006,0,2801.8,518.2,0
2764.4,514.65,0,2765,518.2,0
2732.37,515.277,0,2728.2,518.2,0
2697.37,515.889,0,2691.4,518.2,0
2656.77,516.516,0,2654.6,518.2,0
2617.81,517.174,0,2617.8,518.2,0
2578.76,517.843,0,2581,518.2,0
2546.49,518.48,0,2544.2,518.2,0
2512.6,519.063,0,2507.4,518.2,0
2472.96,519.657,0,2470.6,518.2,0
2434.85,520.461,0,2433.8,518.2,0
2398.01,520.981,0,2397,518.2,0
2364.04,521.718,0,2360.2,518.2,0
2322.92,522.333,0,2323.4,518.2,0
2292.23,522.917,0,2286.6,518.2,0
2254.65,523.595,0,2249.8,518.2,0
2218.09,524.24,0,2213,518.2,0
2180.56,524.852,0,2176.2,518.2,0
2142.85,525.532,0,2139.4,518.2,0
2103.89,526.088,0,2102.6,518.2,0
2069.85,526.861,0,2065.8,518.2,0
2028.89,527.43,0,2029,518.2,0
1990.85,528.114,0,1992.2,518.2,0
1952.29,528.582,0,1955.4,518.2,0
1919.6,529.397,0,1918.6,518.2,0
1885.69,530.074,0,1881.8,518.2,0
1848.56,530.599,0,1845,518.2,0
1811.37,531.275,0,1808.2,518.2,0
1776.18,531.855,0,1771.4,518.2,0
1732.18,532.556,0,1734.6,518.2,0
1700.36,533.283,0,1697.8,518.2,0
1670.24,533.835,0,1661,518.2,0
1630.28,534.497,0,1624.2,518.2,0
1593.08,535.115,0,1587.4,518.2,0
1549.43,535.698,0,1550.6,518.2,0
1522.58,536.428,0,1513.8,518.2,0
1475.41,537.114,0,1477,518.2,0
1445.53,537.753,0,1440.2,518.2,0
1405.37,538.402,0,1403.4,518.2,0
1369.66,538.998,0,1366.6,518.2,0
1334.09,539.663,0,1329.8,518.2,0
1295.51,540.329,0,1293,518.2,0
1258.46,541,0,1256.2,518.2,0
1226.85,541.472,0,1219.4,518.2,0
1181.52,542.135,0,1182.6,518.2,0
1151.25,542.953,0,1145.8,518.2,0
1114.21,543.449,0,1109,518.2,0
1075.13,544.034,0,1072.2,518.2,0
1031,544.769,0,1035.4,518.2,0
997.841,545.44,0,998.6,518.2,0
967.786,546.086,0,961.8,518.2,0
926.737,546.707,0,925,518.2,0
890.433,547.354,0,888.2,518.2,0
857.567,548.03,0,851.4,518.2,0
812.193,548.669,0,814.6,518.2,0
783.34,549.292,0,777.8,518.2,0
740.391,549.904,0,741,518.2,0
701.351,550.557,0,704.2,518.2,0
670.369,551.155,0,667.4,518.2,0
634.907,551.755,0,630.6,518.2,0
601.668,552.46,0,593.8,518.2,0
553.821,553.098,0,557,518.2,0
554.519,584.667,0,557,555,0
555.118,626.246,0,557,591.8,0
555.793,661.507,0,557,628.6,0
556.422,701,0,557,665.4,0
557.003,743.593,0,557,702.2,0
557.797,777.457,0,557,739,0
558.278,808.482,0,557,775.8,0
559.065,844.517,0,557,812.6,0
559.616,886.523,0,557,849.4,0
560.394,923.404,0,557,886.2,0
560.914,953.547,0,557,923,0
561.529,995.602,0,557,959.8,0
562.203,1027.39,0,557,996.6,0
562.8,1068.65,0,557,1033.4,0
563.485,1108.93,0,557,1070.2,0
564.108,1147.92,0,557,1107,0
564.721,1178.92,0,557,1143.8,0
565.43,1216.26,0,557,1180.6,0
566.001,1253.89,0,557,1217.4,0
566.622,1290,0,557,1254.2,0
567.374,1324.7,0,557,1291,0
567.969,1363.1,0,557,1327.8,0
568.584,1396.38,0,557,1364.6,0
569.264,1435.99,0,557,1401.4,0
569.844,1472.79,0,557,1438.2,0
570.592,1505.74,0,557,1475,0
571.194,1546.6,0,557,1511.8,0
571.738,1588.28,0,557,1548.6,0
572.431,1617.83,0,557,1585.4,0
573.204,1659,0,557,1622.2,0
573.71,1695.34,0,557,1659,0
574.445,1728.36,0,557,1695.8,0
575.055,1766.13,0,557,1732.6,0
575.661,1803.53,0,557,1769.4,0
576.289,1846.7,0,557,1806.2,0
576.885,1879,0,557,1843,0
615.909,1879,0,593.8,1843,0
657.433,1879,0,630.6,1843,0
689.759,1879,0,667.4,1843,0
724.199,1879,0,704.2,1843,0
763.187,1879,0,741,1843,0
793.656,1879,0,777.8,1843,0
840.172,1879,0,814.6,1843,0
873.373,1879,0,851.4,1843,0
908.59,1879,0,888.2,1843,0
944.017,1879,0,925,1843,0
981.078,1879,0,961.8,1843,0
1016.45,1879,0,998.6,1843,0
1054.84,1879,0,1035.4,1843,0
1095.81,1879,0,1072.2,1843,0
1131.94,1879,0,1109,1843,0
1164.48,1879,0,1145.8,1843,0
1199.75,1879,0,1182.6,1843,0
1238.62,1879,0,1219.4,1843,0
1281.14,1879,0,1256.2,1843,0
1317.37,1879,0,1293,1843,0
1349.08,1879,0,1329.8,1843,0
1389.61,1879,0,1366.6,1843,0
1422.84,1879,0,1403.4,1843,0
1458.4,1879,0,1440.2,1843,0
1494.66,1879,0,1477,1843,0
1530.15,1879,0,1513.8,1843,0
1568.71,1879,0,1550.6,1843,0
1608.52,1879,0,1587.4,1843,0
1647.31,1878.99,0,1624.2,1843,0
1674.6,1878.99,0,1661,1843,0
1720.19,1878.99,0,1697.8,1843,0
1751.23,1878.99,0,1734.6,1843,0
1794.53,1878.99,0,1771.4,1843,0
1829.95,1878.99,0,1808.2,1843,0
1866.16,1878.99,0,1845,1843,0
1901.16,1878.99,0,1881.8,1843,0
1943.58,1878.99,0,1918.6,1843,0
1971.68,1878.99,0,1955.4,1843,0
2010.54,1878.99,0,1992.2,1843,0
2050.51,1878.99,0,2029,1843,0
2082.23,1878.99,0,2065.8,1843,0
2122.42,1878.99,0,2102.6,1843,0
2158.34,1878.99,0,2139.4,1843,0
2202.09,1878.99,0,2176.2,1843,0
2238.3,1878.99,0,2213,1843,0
2272.82,1878.99,0,2249.8,1843,0
2308.14,1878.99,0,2286.6,1843,0
2345.3,1878.99,0,2323.4,1843,0
2384.75,1878.99,0,2360.2,1843,0
2417.74,1878.99,0,2397,1843,0
2452.73,1878.99,0,2433.8,1843,0
2491.04,1878.99,0,2470.6,1843,0
2530.72,1878.99,0,2507.4,1843,0
2564.01,1878.99,0,2544.2,1843,0
2602.48,1878.99,0,2581,1843,0
2637.83,1878.99,0,2617.8,1843,0
2673.49,1878.99,0,2654.6,1843,0
2708.15,1878.99,0,2691.4,1843,0
2747.81,1878.99,0,2728.2,1843,0
2786.58,1878.99,0,2765,1843,0
2820.41,1878.99,0,2801.8,1843,0
2863.68,1878.99,0,2838.6,1843,0
2896.19,1878.99,0,2875.4,1843,0
2931.23,1878.99,0,2912.2,1843,0
2969.92,1878.99,0,2949,1843,0
3012.4,1878.99,0,2985.8,1843,0
3041.12,1878.99,0,3022.6,1843,0
3080.8,1878.99,0,3059.4,1843,0
3118.04,1878.99,0,3096.2,1843,0
3145.05,1878.99,0,3133,1843,0
